StateName,County,Countyrate,City,Salestaxrate,AlachuaCounty,7%
Puerto Rico,Kiowa County,5%,,,,
Puerto Rico,Kit Carson County,5%,,,,
Puerto Rico,La Plata County,8%,,,,
Puerto Rico,Lake County,7%,,,,
Puerto Rico,Larimer County,9%,,,,
Puerto Rico,Las Animas County,8%,,,,
Puerto Rico,Lincoln County,8%,,,,
Puerto Rico,Logan County,7%,,,,
Puerto Rico,Mesa County,9%,,,,
Puerto Rico,Mineral County,6%,,,,
Puerto Rico,Moffat County,9%,,,,
Puerto Rico,Montezuma County,7%,,,,
Puerto Rico,Montrose County,9%,,,,
Puerto Rico,Morgan County,7%,,,,
Puerto Rico,Otero County,8%,,,,
Puerto Rico,Ouray County,9%,,,,
Puerto Rico,Park County,8%,,,,
Puerto Rico,Phillips County,7%,,,,
Puerto Rico,Pitkin County,10%,,,,
Puerto Rico,Prowers County,7%,,,,
Puerto Rico,Pueblo County,8%,,,,
Puerto Rico,Rio Blanco County,7%,,,,
Puerto Rico,Rio Grande County,9%,,,,
Puerto Rico,Routt County,8%,,,,
Puerto Rico,Saguache County,9%,,,,
Puerto Rico,San Juan County,10%,,,,
Puerto Rico,San Miguel County,9%,,,,
Puerto Rico,Sedgwick County,7%,,,,
Puerto Rico,Summit County,9%,,,,
Puerto Rico,Teller County,8%,,,,
Puerto Rico,Washington County,7%,,,,
Puerto Rico,Weld County,7%,,,,
Puerto Rico,Yuma County,6%,,,,
Puerto Rico,Fairfield County,6%,,,,
Puerto Rico,Hartford County,6%,,,,
Puerto Rico,Litchfield County,6%,,,,
Puerto Rico,Middlesex County,6%,,,,
Puerto Rico,New Haven County,6%,,,,
Puerto Rico,New London County,6%,,,,
Puerto Rico,Tolland County,6%,,,,
Puerto Rico,Windham County,6%,,,,
Puerto Rico,District Of Columbia,6%,,,,
Puerto Rico,Kent County,N/A,,,,
Puerto Rico,New Castle County,N/A,,,,
Puerto Rico,Sussex County,N/A,,,,
Puerto Rico,Alachua County,7%,,,,
Puerto Rico,Baker County,7%,,,,
Puerto Rico,Bay County,7%,,,,
Puerto Rico,Bradford County,7%,,,,
Puerto Rico,Brevard County,7%,,,,
Puerto Rico,Broward County,7%,,,,
Puerto Rico,Calhoun County,8%,,,,
Puerto Rico,Charlotte County,7%,,,,
Puerto Rico,Citrus County,6%,,,,
Puerto Rico,Clay County,8%,,,,
Puerto Rico,Collier County,7%,,,,
Puerto Rico,Columbia County,7%,,,,
Puerto Rico,Desoto County,8%,,,,
Puerto Rico,Dixie County,7%,,,,
Puerto Rico,Duval County,8%,,,,
Puerto Rico,Escambia County,8%,,,,
Puerto Rico,Flagler County,7%,,,,
Puerto Rico,Franklin County,7%,,,,
Puerto Rico,Gadsden County,8%,,,,
Puerto Rico,Gilchrist County,7%,,,,
Puerto Rico,Glades County,7%,,,,
Puerto Rico,Gulf County,7%,,,,
Puerto Rico,Hamilton County,7%,,,,
Puerto Rico,Hardee County,7%,,,,
Puerto Rico,Hendry County,7%,,,,
Puerto Rico,Hernando County,7%,,,,
Puerto Rico,Highlands County,8%,,,,
Puerto Rico,Hillsborough County,8%,,,,
Puerto Rico,Holmes County,8%,,,,
Puerto Rico,Indian River County,7%,,,,
Puerto Rico,Jackson County,8%,,,,
Puerto Rico,Jefferson County,7%,,,,
Puerto Rico,Lafayette County,7%,,,,
Puerto Rico,Lake County,7%,,,,
Puerto Rico,Lee County,7%,,,,
Puerto Rico,Leon County,8%,,,,
Puerto Rico,Levy County,7%,,,,
Puerto Rico,Liberty County,8%,,,,
Puerto Rico,Madison County,8%,,,,
Puerto Rico,Manatee County,7%,,,,
Puerto Rico,Marion County,7%,,,,
Puerto Rico,Martin County,7%,,,,
Puerto Rico,Miami-Dade County,7%,,,,
Puerto Rico,Monroe County,8%,,,,
Puerto Rico,Nassau County,7%,,,,
Puerto Rico,Okaloosa County,7%,,,,
Puerto Rico,Okeechobee County,7%,,,,
Puerto Rico,Orange County,7%,,,,
Puerto Rico,Osceola County,8%,,,,
Puerto Rico,Palm Beach County,7%,,,,
Puerto Rico,Pasco County,7%,,,,
Puerto Rico,Pinellas County,7%,,,,
Puerto Rico,Polk County,7%,,,,
Puerto Rico,Putnam County,7%,,,,
Puerto Rico,Santa Rosa County,8%,,,,
Puerto Rico,Sarasota County,7%,,,,
Puerto Rico,Seminole County,7%,,,,
Puerto Rico,St Johns County,7%,,,,
Puerto Rico,St Lucie County,7%,,,,
Puerto Rico,Sumter County,7%,,,,
Puerto Rico,Suwannee County,7%,,,,
Puerto Rico,Taylor County,7%,,,,
Puerto Rico,Union County,7%,,,,
Puerto Rico,Volusia County,7%,,,,
Puerto Rico,Wakulla County,7%,,,,
Puerto Rico,Walton County,7%,,,,
Puerto Rico,Washington County,8%,,,,
Puerto Rico,Appling County,8%,,,,
Puerto Rico,Atkinson County,8%,,,,
Puerto Rico,Bacon County,8%,,,,
Puerto Rico,Baker County,7%,,,,
Puerto Rico,Baldwin County,7%,,,,
Puerto Rico,Banks County,8%,,,,
Puerto Rico,Barrow County,7%,,,,
Puerto Rico,Bartow County,7%,,,,
Puerto Rico,Ben Hill County,8%,,,,
Puerto Rico,Berrien County,8%,,,,
Puerto Rico,Bibb County,7%,,,,
Puerto Rico,Bleckley County,8%,,,,
Puerto Rico,Brantley County,8%,,,,
Puerto Rico,Brooks County,8%,,,,
Puerto Rico,Bryan County,8%,,,,
Puerto Rico,Bulloch County,8%,,,,
Puerto Rico,Burke County,8%,,,,
Puerto Rico,Butts County,7%,,,,
Puerto Rico,Calhoun County,8%,,,,
Puerto Rico,Camden County,7%,,,,
Puerto Rico,Candler County,8%,,,,
Puerto Rico,Carroll County,7%,,,,
Puerto Rico,Catoosa County,7%,,,,
Puerto Rico,Charlton County,8%,,,,
Puerto Rico,Chatham County,7%,,,,
Puerto Rico,Chattahoochee County,8%,,,,
Puerto Rico,Chattooga County,7%,,,,
Puerto Rico,Cherokee County,6%,,,,
Puerto Rico,Clarke County,8%,,,,
Puerto Rico,Clay County,8%,,,,
Puerto Rico,Clayton County,8%,,,,
Puerto Rico,Cleburne County,7%,,,,
Puerto Rico,Clinch County,8%,,,,
Puerto Rico,Cobb County,6%,,,,
Puerto Rico,Coffee County,8%,,,,
Puerto Rico,Colquitt County,8%,,,,
Puerto Rico,Columbia County,8%,,,,
Puerto Rico,Cook County,8%,,,,
Puerto Rico,Coweta County,8%,,,,
Puerto Rico,Crawford County,8%,,,,
Puerto Rico,Crisp County,8%,,,,
Puerto Rico,Dade County,7%,,,,
Puerto Rico,Dawson County,7%,,,,
Puerto Rico,Decatur County,8%,,,,
Puerto Rico,Dekalb County,8%,,,,
Puerto Rico,Dodge County,8%,,,,
Puerto Rico,Dooly County,8%,,,,
Puerto Rico,Dougherty County,8%,,,,
Puerto Rico,Douglas County,7%,,,,
Puerto Rico,Early County,8%,,,,
Puerto Rico,Echols County,8%,,,,
Puerto Rico,Effingham County,8%,,,,
Puerto Rico,Elbert County,8%,,,,
Puerto Rico,Emanuel County,8%,,,,
Puerto Rico,Evans County,8%,,,,
Puerto Rico,Fannin County,7%,,,,
Puerto Rico,Fayette County,7%,,,,
Puerto Rico,Floyd County,7%,,,,
Puerto Rico,Forsyth County,7%,,,,
Puerto Rico,Franklin County,7%,,,,
Puerto Rico,Fulton County,9%,,,,
Puerto Rico,Gilmer County,7%,,,,
Puerto Rico,Glascock County,8%,,,,
Puerto Rico,Glynn County,6%,,,,
Puerto Rico,Gordon County,7%,,,,
Puerto Rico,Grady County,8%,,,,
Puerto Rico,Greene County,7%,,,,
Puerto Rico,Gwinnett County,8%,,,,
Puerto Rico,Habersham County,7%,,,,
Puerto Rico,Hall County,8%,,,,
Puerto Rico,Hancock County,8%,,,,
Puerto Rico,Haralson County,8%,,,,
Puerto Rico,Harris County,8%,,,,
Puerto Rico,Hart County,7%,,,,
Puerto Rico,Heard County,7%,,,,
Puerto Rico,Henry County,8%,,,,
Puerto Rico,Houston County,7%,,,,
Puerto Rico,Irwin County,8%,,,,
Puerto Rico,Jackson County,7%,,,,
Puerto Rico,Jasper County,7%,,,,
Puerto Rico,Jeff Davis County,8%,,,,
Puerto Rico,Jefferson County,8%,,,,
Puerto Rico,Jenkins County,8%,,,,
Puerto Rico,Johnson County,8%,,,,
Puerto Rico,Jones County,7%,,,,
Puerto Rico,Lamar County,7%,,,,
Puerto Rico,Lanier County,8%,,,,
Puerto Rico,Laurens County,8%,,,,
Puerto Rico,Lee County,8%,,,,
Puerto Rico,Liberty County,8%,,,,
Puerto Rico,Lincoln County,8%,,,,
Puerto Rico,Long County,8%,,,,
Puerto Rico,Lowndes County,8%,,,,
Puerto Rico,Lumpkin County,8%,,,,
Puerto Rico,Macon County,8%,,,,
Puerto Rico,Madison County,7%,,,,
Puerto Rico,Marion County,8%,,,,
Puerto Rico,Mcduffie County,8%,,,,
Puerto Rico,Mcintosh County,8%,,,,
Puerto Rico,Meriwether County,8%,,,,
Puerto Rico,Miller County,8%,,,,
Puerto Rico,Mitchell County,8%,,,,
Puerto Rico,Monroe County,7%,,,,
Puerto Rico,Montgomery County,8%,,,,
Puerto Rico,Morgan County,8%,,,,
Puerto Rico,Murray County,8%,,,,
Puerto Rico,Muscogee County,8%,,,,
Puerto Rico,Newton County,7%,,,,
Puerto Rico,Oconee County,7%,,,,
Puerto Rico,Oglethorpe County,8%,,,,
Puerto Rico,Paulding County,7%,,,,
Puerto Rico,Peach County,7%,,,,
Puerto Rico,Pickens County,7%,,,,
Puerto Rico,Pierce County,8%,,,,
Puerto Rico,Pike County,7%,,,,
Puerto Rico,Polk County,7%,,,,
Puerto Rico,Pulaski County,7%,,,,
Puerto Rico,Putnam County,8%,,,,
Puerto Rico,Quitman County,8%,,,,
Puerto Rico,Rabun County,7%,,,,
Puerto Rico,Randolph County,8%,,,,
Puerto Rico,Richmond County,8%,,,,
Puerto Rico,Rockdale County,7%,,,,
Puerto Rico,Schley County,8%,,,,
Puerto Rico,Screven County,7%,,,,
Puerto Rico,Seminole County,8%,,,,
Puerto Rico,Spalding County,7%,,,,
Puerto Rico,Stephens County,7%,,,,
Puerto Rico,Stewart County,8%,,,,
Puerto Rico,Sumter County,8%,,,,
Puerto Rico,Talbot County,8%,,,,
Puerto Rico,Taliaferro County,8%,,,,
Puerto Rico,Tattnall County,8%,,,,
Puerto Rico,Taylor County,8%,,,,
Puerto Rico,Telfair County,8%,,,,
Puerto Rico,Terrell County,8%,,,,
Puerto Rico,Thomas County,7%,,,,
Puerto Rico,Tift County,8%,,,,
Puerto Rico,Toombs County,8%,,,,
Puerto Rico,Towns County,7%,,,,
Puerto Rico,Treutlen County,8%,,,,
Puerto Rico,Troup County,7%,,,,
Puerto Rico,Turner County,8%,,,,
Puerto Rico,Twiggs County,7%,,,,
Puerto Rico,Union County,7%,,,,
Puerto Rico,Upson County,8%,,,,
Puerto Rico,Walker County,8%,,,,
Puerto Rico,Walton County,7%,,,,
Puerto Rico,Ware County,8%,,,,
Puerto Rico,Warren County,8%,,,,
Puerto Rico,Washington County,8%,,,,
Puerto Rico,Wayne County,8%,,,,
Puerto Rico,Webster County,8%,,,,
Puerto Rico,Wheeler County,8%,,,,
Puerto Rico,White County,7%,,,,
Puerto Rico,Whitfield County,7%,,,,
Puerto Rico,Wilcox County,8%,,,,
Puerto Rico,Wilkes County,8%,,,,
Puerto Rico,Wilkinson County,7%,,,,
Puerto Rico,Worth County,8%,,,,
Puerto Rico,Hawaii County,5%,,,,
Puerto Rico,Honolulu County,5%,,,,
Puerto Rico,Kalawao County,4%,,,,
Puerto Rico,Kauai County,5%,,,,
Puerto Rico,Maui County,4%,,,,
Puerto Rico,Adair County,7%,,,,
Puerto Rico,Adams County,7%,,,,
Puerto Rico,Allamakee County,7%,,,,
Puerto Rico,Appanoose County,7%,,,,
Puerto Rico,Audubon County,7%,,,,
Puerto Rico,Benton County,7%,,,,
Puerto Rico,Black Hawk County,7%,,,,
Puerto Rico,Boone County,7%,,,,
Puerto Rico,Bremer County,7%,,,,
Puerto Rico,Buchanan County,7%,,,,
Puerto Rico,Buena Vista County,7%,,,,
Puerto Rico,Butler County,7%,,,,
Puerto Rico,Calhoun County,7%,,,,
Puerto Rico,Carroll County,7%,,,,
Puerto Rico,Cass County,7%,,,,
Puerto Rico,Cedar County,7%,,,,
Puerto Rico,Cerro Gordo County,7%,,,,
Puerto Rico,Cherokee County,7%,,,,
Puerto Rico,Chickasaw County,7%,,,,
Puerto Rico,Clarke County,7%,,,,
Puerto Rico,Clay County,7%,,,,
Puerto Rico,Clayton County,7%,,,,
Puerto Rico,Clinton County,7%,,,,
Puerto Rico,Crawford County,7%,,,,
Puerto Rico,Dallas County,7%,,,,
Puerto Rico,Davis County,7%,,,,
Puerto Rico,Decatur County,7%,,,,
Puerto Rico,Delaware County,7%,,,,
Puerto Rico,Des Moines County,7%,,,,
Puerto Rico,Dickinson County,7%,,,,
Puerto Rico,Dubuque County,7%,,,,
Puerto Rico,Emmet County,7%,,,,
Puerto Rico,Fayette County,7%,,,,
Puerto Rico,Floyd County,7%,,,,
Puerto Rico,Franklin County,7%,,,,
Puerto Rico,Fremont County,7%,,,,
Puerto Rico,Greene County,7%,,,,
Puerto Rico,Grundy County,7%,,,,
Puerto Rico,Guthrie County,7%,,,,
Puerto Rico,Hamilton County,7%,,,,
Puerto Rico,Hancock County,7%,,,,
Puerto Rico,Hardin County,7%,,,,
Puerto Rico,Harrison County,7%,,,,
Puerto Rico,Henry County,7%,,,,
Puerto Rico,Howard County,7%,,,,
Puerto Rico,Humboldt County,7%,,,,
Puerto Rico,Ida County,7%,,,,
Puerto Rico,Iowa County,7%,,,,
Puerto Rico,Jackson County,7%,,,,
Puerto Rico,Jasper County,7%,,,,
Puerto Rico,Jefferson County,7%,,,,
Puerto Rico,Johnson County,7%,,,,
Puerto Rico,Jones County,7%,,,,
Puerto Rico,Keokuk County,7%,,,,
Puerto Rico,Kossuth County,7%,,,,
Puerto Rico,Lee County,7%,,,,
Puerto Rico,Linn County,7%,,,,
Puerto Rico,Louisa County,7%,,,,
Puerto Rico,Lucas County,7%,,,,
Puerto Rico,Lyon County,7%,,,,
Puerto Rico,Madison County,7%,,,,
Puerto Rico,Mahaska County,7%,,,,
Puerto Rico,Marion County,7%,,,,
Puerto Rico,Marshall County,7%,,,,
Puerto Rico,Mills County,7%,,,,
Puerto Rico,Mitchell County,7%,,,,
Puerto Rico,Monona County,7%,,,,
Puerto Rico,Monroe County,7%,,,,
Puerto Rico,Montgomery County,7%,,,,
Puerto Rico,Muscatine County,7%,,,,
Puerto Rico,Obrien County,7%,,,,
Puerto Rico,Osceola County,7%,,,,
Puerto Rico,Page County,7%,,,,
Puerto Rico,Palo Alto County,7%,,,,
Puerto Rico,Plymouth County,7%,,,,
Puerto Rico,Pocahontas County,7%,,,,
Puerto Rico,Polk County,7%,,,,
Puerto Rico,Pottawattamie County,7%,,,,
Puerto Rico,Poweshiek County,7%,,,,
Puerto Rico,Ringgold County,7%,,,,
Puerto Rico,Sac County,7%,,,,
Puerto Rico,Scott County,7%,,,,
Puerto Rico,Shelby County,7%,,,,
Puerto Rico,Sioux County,7%,,,,
Puerto Rico,Story County,7%,,,,
Puerto Rico,Tama County,7%,,,,
Puerto Rico,Taylor County,7%,,,,
Puerto Rico,Union County,7%,,,,
Puerto Rico,Van Buren County,7%,,,,
Puerto Rico,Wapello County,7%,,,,
Puerto Rico,Warren County,7%,,,,
Puerto Rico,Washington County,7%,,,,
Puerto Rico,Wayne County,7%,,,,
Puerto Rico,Webster County,7%,,,,
Puerto Rico,Winnebago County,7%,,,,
Puerto Rico,Winneshiek County,7%,,,,
Puerto Rico,Woodbury County,7%,,,,
Puerto Rico,Worth County,7%,,,,
Puerto Rico,Wright County,7%,,,,
Puerto Rico,Ada County,6%,,,,
Puerto Rico,Adams County,6%,,,,
Puerto Rico,Bannock County,6%,,,,
Puerto Rico,Bear Lake County,6%,,,,
Puerto Rico,Benewah County,6%,,,,
Puerto Rico,Bingham County,6%,,,,
Puerto Rico,Blaine County,9%,,,,
Puerto Rico,Boise County,6%,,,,
Puerto Rico,Bonner County,7%,,,,
Puerto Rico,Bonneville County,6%,,,,
Puerto Rico,Boundary County,6%,,,,
Puerto Rico,Butte County,6%,,,,
Puerto Rico,Camas County,6%,,,,
Puerto Rico,Canyon County,6%,,,,
Puerto Rico,Caribou County,6%,,,,
Puerto Rico,Cassia County,6%,,,,
Puerto Rico,Clark County,6%,,,,
Puerto Rico,Clearwater County,6%,,,,
Puerto Rico,Custer County,9%,,,,
Puerto Rico,Elmore County,6%,,,,
Puerto Rico,Franklin County,6%,,,,
Puerto Rico,Fremont County,6%,,,,
Puerto Rico,Gem County,6%,,,,
Puerto Rico,Gooding County,6%,,,,
Puerto Rico,Idaho County,7%,,,,
Puerto Rico,Jefferson County,6%,,,,
Puerto Rico,Jerome County,6%,,,,
Puerto Rico,Kootenai County,6%,,,,
Puerto Rico,Latah County,6%,,,,
Puerto Rico,Lemhi County,6%,,,,
Puerto Rico,Lewis County,6%,,,,
Puerto Rico,Lincoln County,6%,,,,
Puerto Rico,Madison County,6%,,,,
Puerto Rico,Minidoka County,6%,,,,
Puerto Rico,Nez Perce County,6%,,,,
Puerto Rico,Oneida County,6%,,,,
Puerto Rico,Owyhee County,6%,,,,
Puerto Rico,Payette County,6%,,,,
Puerto Rico,Power County,6%,,,,
Puerto Rico,Shoshone County,6%,,,,
Puerto Rico,Teton County,6%,,,,
Puerto Rico,Twin Falls County,6%,,,,
Puerto Rico,Valley County,7%,,,,
Puerto Rico,Washington County,6%,,,,
Puerto Rico,Adams County,8%,,,,
Puerto Rico,Alexander County,6%,,,,
Puerto Rico,Bond County,8%,,,,
Puerto Rico,Boone County,8%,,,,
Puerto Rico,Brown County,8%,,,,
Puerto Rico,Bureau County,8%,,,,
Puerto Rico,Calhoun County,8%,,,,
Puerto Rico,Carroll County,7%,,,,
Puerto Rico,Cass County,8%,,,,
Puerto Rico,Champaign County,9%,,,,
Puerto Rico,Christian County,8%,,,,
Puerto Rico,Clark County,7%,,,,
Puerto Rico,Clay County,8%,,,,
Puerto Rico,Clinton County,7%,,,,
Puerto Rico,Coles County,8%,,,,
Puerto Rico,Cook County,11%,,,,
Puerto Rico,Crawford County,6%,,,,
Puerto Rico,Cumberland County,8%,,,,
Puerto Rico,De Witt County,7%,,,,
Puerto Rico,Dekalb County,8%,,,,
Puerto Rico,Douglas County,8%,,,,
Puerto Rico,Dupage County,10%,,,,
Puerto Rico,Edgar County,9%,,,,
Puerto Rico,Edwards County,7%,,,,
Puerto Rico,Effingham County,7%,,,,
Puerto Rico,Fayette County,8%,,,,
Puerto Rico,Ford County,6%,,,,
Puerto Rico,Franklin County,10%,,,,
Puerto Rico,Fulton County,9%,,,,
Puerto Rico,Gallatin County,7%,,,,
Puerto Rico,Greene County,7%,,,,
Puerto Rico,Grundy County,6%,,,,
Puerto Rico,Hamilton County,8%,,,,
Puerto Rico,Hancock County,7%,,,,
Puerto Rico,Hardin County,8%,,,,
Puerto Rico,Henderson County,7%,,,,
Puerto Rico,Henry County,8%,,,,
Puerto Rico,Iroquois County,7%,,,,
Puerto Rico,Jackson County,10%,,,,
Puerto Rico,Jasper County,7%,,,,
Puerto Rico,Jefferson County,10%,,,,
Puerto Rico,Jersey County,9%,,,,
Puerto Rico,Jo Daviess County,8%,,,,
Puerto Rico,Johnson County,9%,,,,
Puerto Rico,Kane County,9%,,,,
Puerto Rico,Kankakee County,8%,,,,
Puerto Rico,Kendall County,9%,,,,
Puerto Rico,Knox County,9%,,,,
Puerto Rico,La Salle County,8%,,,,
Puerto Rico,Lake County,9%,,,,
Puerto Rico,Lawrence County,7%,,,,
Puerto Rico,Lee County,8%,,,,
Puerto Rico,Livingston County,8%,,,,
Puerto Rico,Logan County,9%,,,,
Puerto Rico,Macon County,9%,,,,
Puerto Rico,Macoupin County,8%,,,,
Puerto Rico,Madison County,8%,,,,
Puerto Rico,Marion County,9%,,,,
Puerto Rico,Marshall County,6%,,,,
Puerto Rico,Mason County,8%,,,,
Puerto Rico,Massac County,6%,,,,
Puerto Rico,Mcdonough County,9%,,,,
Puerto Rico,Mchenry County,8%,,,,
Puerto Rico,Mclean County,9%,,,,
Puerto Rico,Menard County,9%,,,,
Puerto Rico,Mercer County,7%,,,,
Puerto Rico,Monroe County,8%,,,,
Puerto Rico,Montgomery County,8%,,,,
Puerto Rico,Morgan County,8%,,,,
Puerto Rico,Moultrie County,8%,,,,
Puerto Rico,Ogle County,7%,,,,
Puerto Rico,Peoria County,9%,,,,
Puerto Rico,Perry County,9%,,,,
Puerto Rico,Piatt County,8%,,,,
Puerto Rico,Pike County,8%,,,,
Puerto Rico,Pope County,6%,,,,
Puerto Rico,Pulaski County,6%,,,,
Puerto Rico,Putnam County,6%,,,,
Puerto Rico,Randolph County,8%,,,,
Puerto Rico,Richland County,8%,,,,
Puerto Rico,Rock Island County,9%,,,,
Puerto Rico,Saline County,8%,,,,
Puerto Rico,Sangamon County,10%,,,,
Puerto Rico,Schuyler County,7%,,,,
Puerto Rico,Scott County,7%,,,,
Puerto Rico,Shelby County,8%,,,,
Puerto Rico,St Clair County,9%,,,,
Puerto Rico,Stark County,8%,,,,
Puerto Rico,Stephenson County,8%,,,,
Puerto Rico,Tazewell County,10%,,,,
Puerto Rico,Union County,9%,,,,
Puerto Rico,Vermilion County,9%,,,,
Puerto Rico,Wabash County,7%,,,,
Puerto Rico,Warren County,9%,,,,
Puerto Rico,Washington County,6%,,,,
Puerto Rico,Wayne County,7%,,,,
Puerto Rico,White County,8%,,,,
Puerto Rico,Whiteside County,8%,,,,
Puerto Rico,Will County,9%,,,,
Puerto Rico,Williamson County,10%,,,,
Puerto Rico,Winnebago County,9%,,,,
Puerto Rico,Woodford County,8%,,,,
Puerto Rico,Adams County,7%,,,,
Puerto Rico,Allen County,7%,,,,
Puerto Rico,Bartholomew County,7%,,,,
Puerto Rico,Benton County,7%,,,,
Puerto Rico,Blackford County,7%,,,,
Puerto Rico,Boone County,7%,,,,
Puerto Rico,Brown County,7%,,,,
Puerto Rico,Carroll County,7%,,,,
Puerto Rico,Cass County,7%,,,,
Puerto Rico,Clark County,7%,,,,
Puerto Rico,Clay County,7%,,,,
Puerto Rico,Clinton County,7%,,,,
Puerto Rico,Crawford County,7%,,,,
Puerto Rico,Daviess County,7%,,,,
Puerto Rico,De Kalb County,7%,,,,
Puerto Rico,Dearborn County,7%,,,,
Puerto Rico,Decatur County,7%,,,,
Puerto Rico,Delaware County,7%,,,,
Puerto Rico,Dubois County,7%,,,,
Puerto Rico,Elkhart County,7%,,,,
Puerto Rico,Fayette County,7%,,,,
Puerto Rico,Floyd County,7%,,,,
Puerto Rico,Fountain County,7%,,,,
Puerto Rico,Franklin County,7%,,,,
Puerto Rico,Fulton County,7%,,,,
Puerto Rico,Gibson County,7%,,,,
Puerto Rico,Grant County,7%,,,,
Puerto Rico,Greene County,7%,,,,
Puerto Rico,Hamilton County,7%,,,,
Puerto Rico,Hancock County,7%,,,,
Puerto Rico,Harrison County,7%,,,,
Puerto Rico,Hendricks County,7%,,,,
Puerto Rico,Henry County,7%,,,,
Puerto Rico,Howard County,7%,,,,
Puerto Rico,Huntington County,7%,,,,
Puerto Rico,Jackson County,7%,,,,
Puerto Rico,Jasper County,7%,,,,
Puerto Rico,Jay County,7%,,,,
Puerto Rico,Jefferson County,7%,,,,
Puerto Rico,Jennings County,7%,,,,
Puerto Rico,Johnson County,7%,,,,
Puerto Rico,Knox County,7%,,,,
Puerto Rico,Kosciusko County,7%,,,,
Puerto Rico,La Porte County,7%,,,,
Puerto Rico,Lagrange County,7%,,,,
Puerto Rico,Lake County,7%,,,,
Puerto Rico,Lawrence County,7%,,,,
Puerto Rico,Madison County,7%,,,,
Puerto Rico,Marion County,7%,,,,
Puerto Rico,Marshall County,7%,,,,
Puerto Rico,Martin County,7%,,,,
Puerto Rico,Miami County,7%,,,,
Puerto Rico,Monroe County,7%,,,,
Puerto Rico,Montgomery County,7%,,,,
Puerto Rico,Morgan County,7%,,,,
Puerto Rico,Newton County,7%,,,,
Puerto Rico,Noble County,7%,,,,
Puerto Rico,Ohio County,7%,,,,
Puerto Rico,Orange County,7%,,,,
Puerto Rico,Owen County,7%,,,,
Puerto Rico,Parke County,7%,,,,
Puerto Rico,Perry County,7%,,,,
Puerto Rico,Pike County,7%,,,,
Puerto Rico,Porter County,7%,,,,
Puerto Rico,Posey County,7%,,,,
Puerto Rico,Pulaski County,7%,,,,
Puerto Rico,Putnam County,7%,,,,
Puerto Rico,Randolph County,7%,,,,
Puerto Rico,Ripley County,7%,,,,
Puerto Rico,Rush County,7%,,,,
Puerto Rico,Scott County,7%,,,,
Puerto Rico,Shelby County,7%,,,,
Puerto Rico,Spencer County,7%,,,,
Puerto Rico,St. Joseph County,7%,,,,
Puerto Rico,Starke County,7%,,,,
Puerto Rico,Steuben County,7%,,,,
Puerto Rico,Sullivan County,7%,,,,
Puerto Rico,Switzerland County,7%,,,,
Puerto Rico,Tippecanoe County,7%,,,,
Puerto Rico,Tipton County,7%,,,,
Puerto Rico,Union County,7%,,,,
Puerto Rico,Vanderburgh County,7%,,,,
Puerto Rico,Vermillion County,7%,,,,
